Latitude,Longitude,Name,Principal,Mobile,Email,Capacity,Panchayat
15.074633,73.962198,G.P.S. Paryecatta,SUVARNA ANAND VELIP,8208580383,adeiofficecanacona@gmail.com,16,Cola
15.071375,74.014219,G.P.S. Paryemal,VILASINI SAPTU VELIP,7499578759,adeiofficecanacona@gmail.com,14,Cola
15.088880,73.999310,G.P.S. Popaidando,RATNAKAR D. VELIP,9623268529,adeiofficecanacona@gmail.com,16,Cola
15.056829,73.983211,G.P.S. Saleri,NIKITA N. DESSAI,9325029014,adeiofficecanacona@gmail.com,24,Cola
15.005539,74.031270,G.P.S. Sawantwada,SANGEETA V. GAWAS,7030365406,adeiofficecanacona@gmail.com,8,Canacona
14.949502,74.053410,"G.P.S. Sheli, Loliem",LATA D. NAIK,9970128171,adeiofficecanacona@gmail.com,8,Loliem-Polem
15.072942,73.974756,G.P.S. Shiroti,SHEVANTI C. PAGI,9421244361,adeiofficecanacona@gmail.com,20,Cola
15.470080,73.861900,"Dr. K.B. Hedgewar High School, Cujira, Edu. Complex, Bambolim",Shri Vilas R. Satarkar,8806694666,kbhs@rediffmail.com,1533,St. Cruz
15.037105,74.118281,"G.P.S. Shristhal, Canacona",PAIK R. GAONKAR,9823928558,adeiofficecanacona@gmail.com,11,Gaondongri
15.067105,74.118788,"G.P.S. Shristhal, Gaondongrem",RAJANI V. PAGI,8806727014,adeiofficecanacona@gmail.com,17,Caurem
14.979197,74.042825,G.P.S. Talpan,SEEMA S. PRABHU GAONKAR,9764255340,adeiofficecanacona@gmail.com,4,Poinguinim
15.063030,73.985372,G.P.S. Vagon,NAMITA KRISHNA KELUSKAR,9764548639,adeiofficecanacona@gmail.com,19,Cola
14.998577,74.196956,G.P.S. Yeda,AMITA F. DESSAI,9579349544,adeiofficecanacona@gmail.com,17,Cotigao
15.469260,73.861620,"Dr. K.B. Hedgewar Hr. Secondary School, Cujira Bambolim",Shri Deepak S. Amonkar,9422389903,kbhhighersecondaryschool@gmail.com,367,St. Cruz
15.574790,73.805310,"G.P.S. Namoxim, Guirim",Snehal Malkar,9420767249,shobhagawas@gmail.com,100,Guirim
15.100373,73.935837,"Govt. High School, Gaval Khol,",GAUTAMI SHRIPAD DESSAI,9881281075,ghsgaval@gmail.com,160,Cola
15.065300,73.981200,"Gurukul Primary School, Kajumol, Khola",TANVI ANAND VELIP,8308224758,gesgurukulhighschool@yahoo.in,106,Cola
14.990000,74.040000,"St. Teresa of Jesus High School, Chaudi",ALELUIA F. PEREIRA,9637260948,sttheresac584@gmail.com,403,Canacona
14.944764,74.071069,"St. Sebastian’s High School, Loliem,",SR.DR.MARIA EMILIAN PINTO,7768921202,stsebhs@rediffmail.com,137,Loliem-Polem
14.941955,74.069921,"Shri Damodar Vidyalaya, Loliem,",JEETENDRA AMSEKAR,7620495353,damodarvidyalaya@yahoo.co.in,215,Loliem-Polem
15.012256,74.035900,"Shri Mallikarjun Vidya. High School, Canacona",VARSHA S. NAIK GAONKAR,9765857166,smvsh23@yahoo.in,303,Canacona
15.536640,73.838410,"G.P.S. Serula, Paithan",Prachi Raul,9881613208,prachraul@gmail.com,19,Salvador-Do-Mundo
15.044966,74.134578,"Tudal High School, Gaondongrim",TUKARAM M. VELIP,7588476879,tudalhighschool@gmail.com,222,Gaondongri
15.673040,74.173280,"Govt. High School, Surla, Sattari. 403 506.",Devidas V Kotkar,8999544160,ghs.surlasattari@gmail.com,63,Dongurli
15.065300,73.981200,"Gurukul High School, Kajumol-Khola,",RANJITA A. GAONKAR,9158999936,gesgurukulhighschool@yahoo.in,213,Cola
15.567550,74.070180,"G.P.S. Bodanwada, Honda",Sweta Ranesardesai,8806317191,c2shwetarane@gmail.com,9,Honda
15.545220,74.054770,"Shree Mahalaxmi Shikshan Samiit's Honda Primary School, Honda",Sanjana S Desai,7767950230,hondaprimaryschool2013@gmail.com,159,Honda
15.514760,73.832590,"Govt. High School, Alto Betim, Porvorim, Bardez.",Sushma Patvardhan,9890473074,Sushmapatvardhan@gmail.com,52,Penha-De-Franca
15.485110,73.853510,"Govt. High School, Merces, Tiswadi",Shri Vishal G. Signapurkar,9823920461,ghs.merces@gmail.com,92,Merces
15.561826,73.768613,"G.P.S. Araiswada, Nagoa",Suedha P. Mahale,9781578440,sumedha@gmail.com,31,Arpora-Nagoa
15.621000,73.785000,"Holy Cross High School, Siolim, Bardez",Sr. Julie Rodrigues,9552732908,holycrosssiolim1933@gmail.com,354,Siolim-Sodiem
15.580000,73.860000,"Mae de Deus High School, Khorjuvem,",Mrs. Sandra Cardozo,9673998687,mddhs@yahoo.co.in,206,Aldona
15.580000,73.860000,"Mae De Deus Primary School, Corjuem,",Mrs. Sandra Cardozo,9673998687,mddhs@yahoo.co.in,94,Aldona
15.600070,73.765820,"G.P.S. Munang, Assagao",Jyoti N. Mayekar ,9423821300,jyotimayekar@gmail.com,37,Assagao
15.592880,73.744380,"St. Michael’s Convent High School, Vagator",Sr. Margaret Rodrigues,8208813398,stmichaelchsanjuna@gmail.com,427,Anjuna
15.596590,73.751370,"G.P.S. Chiwar Bandh, Anjuna",Sonali T. Govekar,9637339220,sonaligovekar@gmail.com,17,Anjuna
15.592880,73.744380,"St. Michael’s Convent Primary School, Vagator, Anjuna",Sr. MARGARET Rodrigues,8208813398,symichaelchsanjuna@gmail.com,242,Anjuna
15.584400,73.748810,G.P.S. Tembi-Anjuna,Pradip M. Pednekar,9881773252,pradipmaster64@gmail.com,33,Anjuna
15.591810,73.813090,"Eden Edu. Society’s Vrindavan, Feira, Alto-Mapusa",Mrs.Ritika Naik,9146050416,eden.school.goa@gmail.com,337,Mapusa
15.593700,73.812980,"G. S. Amonkar Vidya Mandir, Mapusa",Mrs.Gayayri Shirsat,9422442151,gsamonkarvidyamandir@gmail.com,1000,Mapusa
15.627750,73.761800,"Kirti Vidyalaya, Siolim, Bardez.403 517.",Sidesh D. Kochrekar,9158824661,keerti_vidyalaya@yahoo.com,221,Siolim-Sodiem
15.627750,73.761800,"Keerti Vidyalaya Primary School, Siolim. 403 517.",Sudesh D. Kochrekar,9158824661,keerti_vidyalaya@yahoo.com,174,Siolim-Sodiem
15.573520,73.804730,"Govt. High School, Namoshi, Guirim, Bardez.",Jessy Julie Pereira,7798310319,ghsnamoshi@gmail.com,226,Guirim
15.574440,73.793200,G.P.S. Verla,Nishtha Vishal Bhandari,9923648756,sumedhabondre2010@gmail.com,34,Parra
15.605340,73.803250,"Shree Ganesh Hr. Secondary School, Ganeshpuri",Gajanan H. Mandrekar ,8484957579,highersecondaryshreeganesh@gmail.com,194,Mapusa
15.605150,73.803560,"Shree Ganesh Vidya Mandir, Ganeshpuri,",Rupesh Sawant,9765403480,highschoolshreeganesh@gmail.com,533,Mapusa
15.591160,73.809450,G.M.S. Mapusa. 403 507.,Nisha Namshikar,7774035615,gpmsmapusa11@gmail.com,195,Mapusa
15.659290,73.845320,"G.P.S. Majilwada, Revora",Mrs.Sunita S. Kandolkar,7057394667,sinitaviga@gmail.com,57,Revora
15.668560,73.852170,"G.P.S. Tank, Revora",Mrs.Gauri Govardhan Fadte,9923228213,gaurifadte1981@gmail.com,27,Revora
15.629770,73.761210,"G.P.S. Rai, Siolim",Suchana alias Dolly S. Govekar,9370815275,suchanagovekar@gmail.com,13,Siolim-Sodiem
15.181870,74.013750,"G.P.S. Takaband, Cuncolim",Swapna S. naikTubki,9834117250,swapnanaiktubki@gmail.com,26,Cuncolim
15.150560,74.003100,"G.P.S. Katta, Fatorpa",Girija Shapurkar,9511264516,girijashapurkar@gmail.com,44,Fatorpa-Quitol
15.150560,74.003100,"G.P.S. Katta, Fatorpa",Rupali N Gaonkar,7391979275,rupali8441@gmail.com,22,Fatorpa-Quitol
15.638530,73.899650,G.M.S. Advalpal. 403 504.,Anant Gad,8408957695,anandgad2014@gmail.com,50,Advalpal
15.698030,73.897830,"Govt. High School, Menkurem, Bicholim,",Sarveda Gaonkar,9699680449,ghsmenkurem@gmail.com,102,Mencurem
15.143800,73.998120,"Govt. High School, Fatorpa, Quepem.",Gautami Dessai,9881281075,ghsfatorpa@gmail.com,67,Fatorpa-Quitol
15.697490,73.897640,G.P.S. Mencurem,Manisha N. Haldankar,9637895535,manishahaldankar686@gmail.com,42,Mencurem
15.152920,74.009680,"Govt. High School, Balli-Quepem",Alpa R Dessai,8788557207,ghsbqg@gmail.com,249,Balli-Adnem
15.692820,73.931860,G.P.S. Sal,Arpita A. Raut,94073177228,arpitaraut1968@gmail.com,44,Salem
15.606370,74.060180,G.P.S. Ghoteli No. 1,Jyoti L Desai,8788007385,ranejyoti1199@gmail.com,18,Kerim
15.558800,74.108590,"Govt. High School, Dabe, Sattari. 403 506.",Roshan Paiginkar,9420162293,dabemschool@gmail.com,98,Mauxi
15.619990,73.905610,"Dnyanprasarak Mandal Higher Secondary School, Mulgao",Sonali Gad,9923854355,dmbhss@gmail.com,397,"JW94+V8R Assnoda Paar Bridge, Assonora, Goa 403503, India"
15.620370,73.906610,"G.P,s. Mulgao",Supriya S. Salgaonkar,8698532913,supriyasalgaonkar2@gmail.com,29,Mulgao
15.614020,73.911530,"G.P.S. Manasbag, Mulgao",Anju A. Kothawale,9822203648,anjukothawale77@gmail.com,8,Mulgao
15.529080,74.132390,"Unity High School, Valpoi, Sattari 403 506.",Ashraf Ali Khan,9423308778,unityschoolvalpoi@gmail.com,537,Valpoi
15.607700,73.933840,Deendayal Vidhyamandir Valshi Bicholim Goa.,Supravi Parsekar,8767090156,deendayalvidyamandir20@gmail.com,90,Bicholim
15.156820,74.023090,"G.P.S. Deulwada, Bali",Keshav Velip,9421285921,velipkeshav22@gmail.com,24,Balli-Adnem
15.159850,74.025720,G.P.S. Adnem,Anita k Naik Gaonkar,8888148691,anitadessai9.com@gmail.com,34,Balli-Adnem
15.152010,74.000910,"Devappa Desai High School, Devappa Town , Cotta, Fatorpa, Quepem",Mangala k Dessai,9881350009,gesfatorpa@gmail.com,76,Fatorpa-Quitol
15.168370,74.042900,"G.P.S.Koop, Adnem",Reshma Zarawakar,9764008740,gaonkareshma970@gmail.com,11,Balli-Adnem
15.186180,74.056270,"G.P.S. Gaonkarwada, Ambaulim",Vedanti naik,9922537727,naikvedanti0@gamil.com,28,Ambaulim
15.352170,74.004790,"Panchasheel High School Panchwadi, Kalyan Ashram Ponda",Nilkant Gaonkar,9011229716,kagpanchasheelschool@gmail.com,156,Borim
15.192040,74.047960,"G.P.S. Bamnabhat, Ambaulim",Priya Naik,9764533052,priyanaik2310@gmail.com,37,Ambaulim
15.189520,74.019340,"G.P.S. Simpler Veroda, Cuncolim",Ashwini Gaonkar,9421452503,ashwinigaonkar123@gmail.com,47,Cuncolim
15.202950,73.998020,"G.P.S. Panzarcone, Cuncolim",Aruna Naik,9922121539,sanjanakholkar2602@gmail.com,20,Cuncolim
15.192790,74.009010,"St. Anthony Primary School, Veroda, Cuncolim",Dorothy Fernnades,9822584641,stanthonys_h@yahoo.com,97,Cuncolim
15.192710,74.009450,G.P.S. Sanvorcatta No.1,Purva Godkar,9923355830,godkarpurva80@gmail.com,21,Cuncolim
15.529080,74.132390,"Unity Primary School, Valpoi",Fariyat Aga,,unityschoolvalpoi@gmail.com,442,Valpoi
15.578750,74.034700,G.P.S. Mhalshekarwada-Poriem,Geeta Kerkar,9764361717,aditee756@gmail.com,23,Poriem
15.131670,74.034930,G.P.S. Bendurdem,Manisha dessai,9049774972,manishadessai71@gmail.com,13,Balli-Adnem
15.575260,74.032610,"G.P.S. Gholwada, Poriem",Arjun Laxman Gawas,9637597822,arjungawas154@gmail.com,29,Poriem
15.090520,74.020280,"G.P.S. Khedem, Barcem",Shashikala Phaldessai,9049776780,mrunalinaikgaonkar@gmail.com,13,Barcem
15.530970,74.117400,G.P.S. Naguem,Seema V Naik,9637085373,naikseema150@gmail.com,11,Mauxi
15.089006,74.045420,"G.P.S. Padi, Barcem",Sarla S.Gaonkar,8888323134,gaonkarsarla@gmail.com,31,Barcem
15.086630,74.073990,"Dayanand Bandodkar High School, Quisconda Gokulde Padi,",Govind J Velip,7798096627,dbhsgokalde@rediff.com,204,Barcem
15.091860,74.074920,G.P.S. Quiscond,Savita Gaonkar,7798461168,antaragaonkar224@gmai.com,30,Barcem
15.070490,74.075589,G.P.S. Gocoldem,Nilesh K. Velip,9011965590,nilesh.velip0382@gmail.com,39,Barcem
15.074530,74.063590,"G.P.S. Sirlim, Barcem",Prasad Velip,8007010883,prasadvelipjuly85@gmail.com,42,Barcem
15.067590,74.049160,G.P.S. Barcem,Ulka faldessai ,9765187278,ulkarane63@gmail.com,43,Barcem
15.063230,74.049160,"G.P.S. Velipwada, Barcem",Rameh A Velip,9284192189,rameshvelip@gmail.com,79,Barcem
15.078740,74.034040,"G.P.S. Pisonem, Barcem",Sulksha Gaonkar,9403535717,sulkshagaonkar57@gmail.com,25,Barcem
15.118200,74.024810,G.P.S. Kajuwada,Vinayah  Fadte,9922542628,vinayakfadte5@gmail.com,26,Balli-Adnem
15.108150,74.047410,"G.P.S. Subdolem, Barcem",Ratan R Mahale,9529175401,ratanmahale463@gmail.com,58,Balli-Adnem
15.117620,74.046310,"G.P.S. Khaddem, Bali",Kalpana Faldessai,9637825678,kalpanafaldessai66@gmail.com,40,Balli-Adnem
15.190950,74.038000,"G.P.S. Acamol, Ambaulim",Surekha Partkar,8550912252,surekhaprtkar@gmail.com,5,Ambaulim
15.159330,74.011700,"Vivekanand Hr. Secondary School, Balli, Quepem",Damu Naik,9923097480,vhssballi@mail.com,150,Cuncolim
15.175730,74.001680,"Shree Saraswati Vidhya Mandir Balli-Math, Balli",Vishaka Dessai,7768822206,ssvnballi@gmail.com,113,Cuncolim
15.113900,73.987300,"G.P.S. Dabem, Cuncolim",Shoba Naik Dessai,9923513197,shobhadessai9749@gmail.com,23,Morpirla
15.115580,73.999880,"Govt. High School, Morpirla, Quepem. 403 705.",Maria M Miranda,9970163927,ghsmorpilla@gmail.com,159,Morpirla
15.115580,73.999880,G.P.S. Morpila,Ratnakar G Velip,9579389080,ratanakarvelip80@gmail.com,72,Morpirla
15.143290,74.074090,G.P.S. Cavorem,Rati Naik,9049814695,ratinaik1988@gmail.com,43,Caurem
15.123530,74.092050,G.P.S. Maina,Puspaja Shedgaonkar,9309460189,dessaipuspaja100@gmail.com,15,Caurem
15.101050,74.129920,G.P.S. Pirla,Puspa  Phaldessai,9422626498,puspaphaldessai@gmail.com,15,Caurem
15.101090,74.148100,"Domnic Savio Primary School, Sulkorna,",Fr Constanline Fernandes,855099113,dbfhssulcorna@gmail.com,108,Caurem
15.076125,74.158068,G.P.S. Cazur,Shashikala Gaonkar,7588674745,gaonkarshashikala@gmail.com,39,Caurem
15.615910,74.060430,G.P.S. Ghoteli No. 2,Astha K. Naik,9049413099,asthanaik98@gmail.com,41,Kerim
15.217110,74.080540,"G.P.S. Borimol, Sirvoi",Sanvi Gaonkar,9834288408,rasikasanvi2787@gmail.com,32,Quepem
15.530680,74.150610,G.P.S. Dabos,Reshma Vithoba Kotkar,9421156606,reshmavithobakotkar@gmail.com,4,Valpoi
15.327000,74.014510,"St. Joseph Primary School, Karai Shiroda.",Mrs.Lorrain sarina clemente,9765813801,stjoseph_sc@yahoo.in,159,Shiroda
15.616200,74.215710,G.P.S. Kodal,Rupesh Polekar,7588443317,rupeshpolekar6686@gmail.com,14,Nagargao
15.327000,74.014510,"St. Joseph High School, Karai, Shiroda",Mrs.lorrain.savina.clemente,9765813801,stjoseph_sc@yahoo.com,284,Shiroda
15.560880,74.197080,"G.P.S. Temkarwada, Uste",Poto J. Gaonkar,9421249336,Pradeepgaonkar336@gmail.com,13,Nagargao
15.579780,74.207710,G.P.S. Nanoda,Rajesh M Gawas,9420556579,rajeshgawas407@gmail.com,5,Nagargao
15.323800,74.023130,"Smt. Kamlabai Hede Primary School, Shiroda",Shri.vikas patil,95791723961,smthede15@gmail.com,60,Shiroda
15.616340,74.215730,G.P.S. Satrem,Vaijayanti J. Gaonkar,9421511959,vaijugk@gmail.com,12,Nagargao
15.323800,74.023130,"Smt. Kamalabai Hede High School, Shiroda",Shri.vikas patil,,smthede.15@gmail.com,122,Shiroda
15.616340,74.215730,G.P.S. Satrem,Vaijayanti J. Gaonkar,9421511959,vaijugk@gmail.com,12,Nagargao
15.593010,74.029050,"G.P.S. Belwada, Poriem",Chudamani N. Gawas,9923154571,chudamanigawas57@gmail.com,17,Poriem
15.321800,74.019890,"Shiroda Hr Secondary School, Shiroda Goa",Shri.Ishwar hegde,9823263813,shirodahrsec@gmail.com,369,Shiroda
15.587810,74.191020,G.P.S. Nanoda Bambar,Varsha S Damle,9421148562,damlevarsha22@gmail.com,8,Nagargao
15.563720,74.158650,G.P.S. Nagargao,Nayan S. Barve,7972889289,nayanbarve1971@gmail.com,24,Nagargao
15.321560,74.019260,"School of Symbiosis, Shivshail, Shiroda",Mr.Benjamin R.Rocha,9822150680,sec7sos06.46@gmail.com,564,Shiroda
15.541970,74.144830,G.P.S. Velus,Archana A. Naik,7798228118,archananaik156@gmail.com,16,Valpoi
15.339780,74.018610,"Navdeep Vidyalaya Primary School, Tarvalem",Mrs.Divya Bhandari,9923379662,1974navdeepvidyalaya@gmail.com,46,Shiroda
15.561920,74.189490,G.M.S. Uste. 403 506.,Archana P Marathe,9404518110,aparnavaze423@gmail.com,32,Nagargao
15.660730,73.854790,"Our Lady of Victory Primary School, Revora , Nadora",Fr. Brayan Pinto,7350587002,victoryschool13@gmail.com,77,Revora
15.339780,74.018610,"Navdeep Vidyalaya, Tarvale, Shiroda,",Mrs.Divya Bhandari,9923379662,1974navdeepvidyalaya@gmail.com,78,Shiroda
15.611660,74.065100,"Govt. High School, Keri, Sattari. 403 506.",Melvin Dcosta,9326131609,ghsksattari@yahoo.com,288,Kerim
15.604970,74.070980,G.P.S. Querim,Ankita R. Patil,8806586186,ankitapatil6569@gmail.com,20,Kerim
15.615550,74.063170,"G.P.S. Baherilwada, Querim",Sambhajirao M Rane,8390909829,sambhajirane@gmail.com,35,Kerim
15.366050,74.021100,"Vivekanand Vidyalaya, Shirshirem -Bori",Mrs.Kalpana Behre,,vvb333191@gmail.com,243,Borim
15.655300,73.850180,"Govt. High School, Nadora, Revora, Bardez.",Shri Sanjay Divkar,9823370820,ghsnadorarevora@gmail.com,88,Revora
15.064570,74.147140,G.P.S. Naneli,Sarojini N Gawas,9309123933,Parishwadinasima20@gmail.com,64,Gaondongri
15.585910,74.029480,"Shri Bhumika Hr Secondary School, Parye, Sattari",Yeshwant B Sawant,9420425995,Shribhumika51@gmail.com,839,Poriem
15.366050,74.021100,"Swami Vivekanand Vidhyaprasarak Mandal's Primary School, Borim",Mrs.sunit Dessai,9049967655,svvmborim@gmail.com,280,Borim
15.591750,73.815690,"St. Mary’s Convent High School, Mapusa",Sr.M. Snehala A.C,9673077258,stmarysmapusa@gmail.com,813,Mapusa
15.368420,74.012680,"Swami Vivekanand Vidya Prasarak Mandal's Hr. Secondary School, Shirshirem, Borim",Mr.Jose Gomes,9325168678,svvmandals@rediffmail.com,295,Borim
15.591750,73.815690,"St.Mary’s Convent Primary School, Mapusa. 403 507.",Sr. M. Snehala A. C,9673077258,stmarysmapusa@gmail.com,260,Mapusa
15.603510,73.815130,"St. Anthony’s High School, Duler Mapusa.",Mrs. Resha G. Patnekar,7875870759,stanthonyduler@rediffmail.com,539,Mapusa
15.603510,73.815130,"St. Anthony’s Primary School, Duler, Mapusa. 403 507.",Mrs. Resha G. Patnekar,7875870759,stanthonyduler@rediffmail.com,481,Mapusa
15.590520,73.855530,G.P.S. Nachinola,Mrs. Sneha Akash Naik,9370027737,snehanaik86840@gmail.com,12,Nachinola
15.588440,73.842460,"G.P.S. Bamburdem, Moira",Mrs. Nilima R. Pednekar,8698555670,nilima02p@gmail.com,13,"Ucassaim,Paliem-Punola"
15.150560,74.003100,G.P.S. Fatorpa,Rupali N. Gaonkar,7391979275,rupali8441@gmail.com,22,Fatorpa-Quitol
15.263210,74.092330,G.P.S. Corla,Subhash Gaonkar,7820946597,subhashgaonkar2322@gmail.com,2,Assolda
15.089300,74.038610,"G.P.S.Vaurla, Barcem",Videsh Vangonkar,839253123,videshvagonkar27@gmail.com,12,Barcem
15.557120,74.159890,G.P.S. Ambedem,Laxmi N Kadam,9307918584,Sharmilakadam83@gmail.com,21,Nagargao
15.534290,74.142930,"Dr. K. B. Hedgewar High School , Valpoi",Anisha J Gawas,9209121465,kbhegdyewarschool.valpoi@gmail.com,205,Valpoi
15.529130,74.130190,"Keshav Seva Sadhana's School for Special children Old OPD Block of CHC Valpoi, Sattari-Goa",Maithali M Parab,9588439087,kssvalpoi@gmail.com,75,Valpoi
15.532690,74.138780,"Shree Hanuman Primary School, Velus,",Rajashree C. Naik,9421257089,rajashreenaik987@gmail.com,88,Valpoi
15.641020,74.137130,"Shree Hanuman Vidyalaya, Valpoi, Sattari",Suvidha S. Barve,8552906146,shvgoa1984@gmail.com,331,Dongurli
15.537390,74.138120,"National Primary School, Valpoi, Sattari",Shagufta Ali Aga,8208291475,saguftaamaria27@gmail.com,98,Valpoi
15.533390,74.136360,"National High School, Valpoi, Sattari",Sharafat Hussain,9762559394,nationalhighschool10.03@gmail.com,39,Valpoi
15.531230,74.136750,Our Lady of Fatima Convent Primary,Perpetua Fernandes,9921891869,perpetuaferns25aug@mail.com,370,Valpoi
15.529780,74.136350,"Our lady Of Lourdes Higher Secondary, Valpoi, Sattari",Fr. J R Fernandes,,ololhighersec@gmail.com,248,Valpoi
15.529780,74.136350,"Our Lady of Lourdes High School, Valpoi",Fr. Jaime Robert Fernandes,9881289292,ololhighschool@gmail.com,905,Valpoi
15.533210,74.136860,"Govt.Higher Secondary School, Valpoi, Sattari",Riyaz Ahmed,8459080122,Riyazjamalas.80@gmail.com,566,Valpoi
15.532291,74.136590,G.M.S. Valpoi. 403 506.,Abdul Rashid Khan,8788526271,khanrashid321967@gmail.com,131,Valpoi
15.606570,73.747030,"G.P.S. Bhandirwada, Chapora",MRS. SHRUTIKA SAWANT,9049616849,shrutikasawant94@gmail.com,19,Anjuna
15.602290,73.745540,"G.P.S. Hudo, Chapora",Teja Sawant,9765418246,tejasawant2012@gmail.com,12,Anjuna
15.601370,73.743680,G.P.S. Chapora,Aswani Pednekar,9011734345,aswani1967pednekar@gmail.com,22,Anjuna
15.480400,73.808900,Sharada Mandir School Miramar (ICSE).,Mrs. Sharmila Umesh,,sharmila.umesh@sharadamandirschool.edu.in,2430,Panaji
15.470100,73.808490,"Our Lady Of The Rosary Hr. Secondary School, Dona Paula",Sr. Jenet Almeida,9765843907,olorhssdonapaula@rediffmail.com,226,Panaji
15.470210,73.808360,"Peace Haven Franciscan Hospitaller Sisters Home & School for Mentally Challanged Children, Caranzalem,",Sr. Shiji Jochin,9049018429,peacehavenschool@gmail.com,42,Panaji
15.488290,73.816750,"Dr. T.B.Cunha Govt. Higher Secondary School, Campal",Shri Atchutanand Vernekar,9850835632,avvernekar@gmail.com,185,Panaji
15.580300,73.829440,"G.P.S. St. Cruz, Bastora",Rani Rane,9975565239,rane.rani17@gmail.com,16,Bastora
15.578470,73.870150,"Auxilium Primary School, Carona Aldona,",Sr. Carolina Antonita D'Souza,,auxiliumcarona@gmail.com,252,Aldona
15.589660,73.863410,"St. Thomas Boys Primary School, Aldona. 403 508.",Fr.Valerian Carvalho,9822170893,boysprimaryaldona@gmail.com,224,Aldona
15.588970,73.865760,"St.Thomas Higher Secondary School, Aldona, Bardez",Mrs. Angelica Fernandes,9822100628,thomashssaldona@gmail.com,433,Aldona
15.591000,73.872000,"St. Thomas Girl’s High School, Aldona,",Sr. Rosarina Crasto A. C.,,stghs112@gmail.com,458,Aldona
15.591000,73.872000,"St. Thomas Girl’s Primary School, Aldona. 403 508.",Sr.Rosarina Crasto A.C.,,stghs112@gmail.com,215,Aldona
15.589830,73.866340,"St. Thomas Boy’s High School, Aldona,",Fr. Valerian Carvalho,9359278058,stbhschool@gmail.com,400,Aldona
15.615320,73.819450,"Dr. Ambedkar English High School, kuchelim Bardez",Mr.Chetan A. Kubal,9764679878,dr.ambedkar81@rediffmail.com,199,Mapusa
15.561110,73.864840,"Prabhodhan Prathamik Vidyalaya, Pomburpa",Mrs. Sunanda G. Masurkar,9763053447,sunanda.0690@gmai.com,31,Pomburpa-Olaulim
